tapping_id,farmer_id,district,tapping_date,tapping_time,tapping_hour,tapping_minute,collection_time,collection_gap_hours,storage_duration_hours,latex_quantity_kg,ammonia_added,ammonia_amount_ml,container_type,experience
T01229,F0504,Kegalle,2025-05-27,7:25,7,25,11:07,3.7,5.7,2.41,True,9.6,Cup,3 - 5 years
T00015,F0017,Kalutara,2025-05-27,5:32,5,32,8:55,3.4,5.5,2.17,True,4.1,Open Container,5 - 10 years
T00974,F0653,Ratnapura,2025-05-27,7:31,7,31,11:31,4.0,6.5,1.57,False,0.0,Closed Container,1 - 3 years
T07905,F0365,Kegalle,2025-05-27,6:40,6,40,9:57,3.3,3.2,2.86,True,6.6,Closed Container,3 - 5 years
T01838,F0001,Kalutara,2025-05-27,6:36,6,36,9:29,2.9,5.9,1.26,True,4.3,Open Container,5 - 10 years
T02680,F0890,Matara,2025-05-27,7:18,7,18,13:30,6.2,13.0,0.5,False,0.0,Open Container,Less than 1 year
T09144,F0019,Kalutara,2025-05-27,6:31,6,31,10:31,4.0,6.6,1.08,True,6.3,Closed Container,Less than 1 year
T08874,F0612,Ratnapura,2025-05-27,10:40,10,40,17:34,6.9,11.2,1.17,True,4.1,Closed Container,Less than 1 year
T03475,F0576,Ratnapura,2025-05-27,6:03,6,3,10:08,4.1,5.3,1.67,False,0.0,Open Container,3 - 5 years
T03156,F0635,Ratnapura,2025-05-27,7:25,7,25,10:25,3.0,4.1,0.9,False,0.0,Open Container,3 - 5 years
T01100,F0079,Kalutara,2025-05-28,7:45,7,45,10:45,3.0,7.7,1.56,True,5.6,Cup,3 - 5 years
T07524,F0333,Kegalle,2025-05-28,6:26,6,26,10:31,4.1,6.0,1.31,True,9.0,Closed Container,3 - 5 years
T09569,F0308,Kegalle,2025-05-28,7:59,7,59,11:35,3.6,6.8,1.52,True,9.6,Cup,1 - 3 years
T04363,F0068,Kalutara,2025-05-28,6:09,6,9,8:09,2.0,3.6,5.0,True,5.0,Closed Container,More than 10 years
T02382,F0567,Ratnapura,2025-05-28,5:48,5,48,8:41,2.9,5.2,1.69,True,8.6,Open Container,5 - 10 years
T07557,F0081,Kalutara,2025-05-28,8:04,8,4,13:04,5.0,7.2,1.67,False,0.0,Bucket,1 - 3 years
T03316,F0188,Kalutara,2025-05-28,4:53,4,53,7:05,2.2,4.3,1.98,True,9.6,Cup,5 - 10 years
T00568,F0667,Ratnapura,2025-05-29,6:14,6,14,7:56,1.7,3.0,9.59,True,7.0,Closed Container,More than 10 years
T09255,F0030,Kalutara,2025-05-29,8:08,8,8,12:38,4.5,4.2,1.01,True,4.9,Closed Container,3 - 5 years
T04235,F0245,Kalutara,2025-05-29,6:30,6,30,9:06,2.6,2.8,2.16,True,5.1,Closed Container,More than 10 years
T01987,F0218,Kalutara,2025-05-29,6:50,6,50,9:32,2.7,1.8,2.25,True,3.3,Closed Container,More than 10 years
T07444,F0833,Colombo,2025-05-29,4:16,4,16,6:58,2.7,3.3,9.67,True,6.9,Closed Container,More than 10 years
T06996,F0986,Kurunegala,2025-05-29,4:34,4,34,6:46,2.2,3.0,1.56,True,5.9,Closed Container,More than 10 years
T02839,F0641,Ratnapura,2025-05-29,7:24,7,24,10:17,2.9,2.5,2.61,True,3.7,Open Container,5 - 10 years
T06235,F0518,Kegalle,2025-05-29,6:40,6,40,9:27,2.8,2.1,1.61,False,0.0,Closed Container,5 - 10 years
T01850,F0572,Ratnapura,2025-05-30,6:04,6,4,9:16,3.2,5.2,1.12,False,0.0,Bucket,1 - 3 years
T04046,F0503,Kegalle,2025-05-30,8:27,8,27,11:57,3.5,4.5,1.0,False,0.0,Open Container,1 - 3 years
T08177,F0792,Galle,2025-05-30,6:51,6,51,9:38,2.8,3.3,3.22,True,3.7,Closed Container,More than 10 years
T02528,F0497,Kegalle,2025-05-30,7:25,7,25,9:25,2.0,5.4,2.31,False,0.0,Bucket,5 - 10 years
T06824,F0549,Kegalle,2025-05-30,7:12,7,12,10:24,3.2,3.3,1.73,True,6.1,Open Container,5 - 10 years
T04195,F0307,Kegalle,2025-05-30,6:37,6,37,10:13,3.6,6.0,0.78,False,0.0,Bucket,1 - 3 years
T07525,F0696,Ratnapura,2025-05-30,6:38,6,38,10:38,4.0,8.3,1.31,True,6.0,Bucket,1 - 3 years
T07932,F0990,Kurunegala,2025-05-30,6:00,6,0,8:30,2.5,5.9,2.07,False,0.0,Bucket,3 - 5 years
T02018,F0891,Matara,2025-05-30,7:56,7,56,11:32,3.6,8.8,1.48,True,3.2,Cup,1 - 3 years
T01134,F0438,Kegalle,2025-05-30,6:51,6,51,8:21,1.5,1.9,5.37,True,5.7,Closed Container,More than 10 years
T04181,F0656,Ratnapura,2025-05-30,5:08,5,8,8:08,3.0,7.9,1.61,True,6.3,Open Container,3 - 5 years
T08510,F0492,Kegalle,2025-05-30,4:06,4,6,6:36,2.5,4.1,1.54,False,0.0,Closed Container,5 - 10 years
T01974,F0692,Ratnapura,2025-05-30,6:37,6,37,9:30,2.9,3.8,5.58,True,9.8,Bucket,More than 10 years
T05124,F0748,Galle,2025-05-30,7:01,7,1,10:13,3.2,7.4,2.24,True,4.8,Bucket,3 - 5 years
T05400,F0784,Galle,2025-05-31,7:39,7,39,13:26,5.8,11.9,0.76,True,9.6,Bucket,Less than 1 year
T07229,F0627,Ratnapura,2025-05-31,5:06,5,6,8:12,3.1,5.0,0.8,True,7.8,Closed Container,5 - 10 years
T04916,F0950,Kandy,2025-05-31,4:16,4,16,6:58,2.7,2.4,6.86,True,6.8,Closed Container,More than 10 years
T08603,F0843,Colombo,2025-05-31,4:41,4,41,7:47,3.1,2.4,2.37,True,5.3,Closed Container,5 - 10 years
T02883,F0329,Kegalle,2025-05-31,5:12,5,12,6:42,1.5,2.8,2.86,True,3.3,Closed Container,More than 10 years
T04217,F0273,Kalutara,2025-05-31,7:18,7,18,10:24,3.1,5.6,1.08,True,8.6,Closed Container,3 - 5 years
T00487,F0790,Galle,2025-05-31,8:52,8,52,12:15,3.4,4.6,1.69,False,0.0,Closed Container,1 - 3 years
T09160,F0301,Kegalle,2025-05-31,8:59,8,59,13:53,4.9,7.5,1.37,True,8.0,Closed Container,1 - 3 years
T06907,F0849,Colombo,2025-05-31,5:13,5,13,7:30,2.3,5.2,2.31,True,3.5,Closed Container,5 - 10 years
T01460,F0539,Kegalle,2025-05-31,6:25,6,25,10:30,4.1,7.4,1.83,True,7.8,Bucket,3 - 5 years
T03084,F0979,Kurunegala,2025-05-31,8:41,8,41,12:17,3.6,6.1,0.84,False,0.0,Bucket,1 - 3 years
T09219,F0253,Kalutara,2025-05-31,8:00,8,0,12:17,4.3,6.0,2.0,True,3.3,Closed Container,3 - 5 years
T06015,F0374,Kegalle,2025-05-31,8:26,8,26,12:50,4.4,5.5,2.47,False,0.0,Closed Container,3 - 5 years
T06261,F0191,Kalutara,2025-06-01,8:10,8,10,11:46,3.6,5.5,1.24,False,0.0,Closed Container,3 - 5 years
T01721,F0306,Kegalle,2025-06-01,6:33,6,33,9:09,2.6,4.1,2.68,True,8.4,Open Container,5 - 10 years
T02896,F0648,Ratnapura,2025-06-01,8:40,8,40,12:40,4.0,5.7,1.33,False,0.0,Closed Container,1 - 3 years
T09150,F0988,Kurunegala,2025-06-01,5:42,5,42,8:59,3.3,5.0,4.32,True,5.7,Closed Container,5 - 10 years
T08418,F0757,Galle,2025-06-01,5:50,5,50,8:32,2.7,3.9,1.91,True,4.9,Closed Container,3 - 5 years
T08862,F0789,Galle,2025-06-01,5:44,5,44,10:14,4.5,3.5,1.42,True,9.7,Closed Container,3 - 5 years
T01208,F0597,Ratnapura,2025-06-01,8:25,8,25,11:01,2.6,3.6,2.12,False,0.0,Bucket,3 - 5 years
T01811,F0628,Ratnapura,2025-06-01,4:49,4,49,6:37,1.8,1.3,2.88,True,8.8,Closed Container,More than 10 years
T08779,F0641,Ratnapura,2025-06-01,6:49,6,49,9:12,2.4,4.0,1.75,True,4.4,Closed Container,5 - 10 years
T00036,F0580,Ratnapura,2025-06-01,8:16,8,16,13:33,5.3,9.1,0.52,True,4.9,Closed Container,1 - 3 years
T03047,F0295,Kalutara,2025-06-01,8:01,8,1,12:43,4.7,6.3,1.49,True,9.2,Bucket,1 - 3 years
T04772,F0687,Ratnapura,2025-06-01,6:18,6,18,10:18,4.0,13.2,0.38,False,0.0,Bucket,Less than 1 year
T04456,F0691,Ratnapura,2025-06-01,6:11,6,11,9:23,3.2,2.1,5.12,True,9.3,Closed Container,5 - 10 years
T05179,F0367,Kegalle,2025-06-01,5:05,5,5,7:11,2.1,3.8,9.06,True,9.4,Open Container,More than 10 years
T09906,F0120,Kalutara,2025-06-01,8:07,8,7,13:19,5.2,4.7,0.89,True,4.9,Closed Container,1 - 3 years
T09177,F0735,Galle,2025-06-02,9:44,9,44,13:26,3.7,10.4,1.03,True,4.1,Closed Container,Less than 1 year
T05791,F0204,Kalutara,2025-06-02,6:12,6,12,8:59,2.8,3.2,4.17,True,8.0,Closed Container,More than 10 years
T05565,F0913,Matara,2025-06-02,6:15,6,15,9:02,2.8,3.5,1.73,True,9.7,Closed Container,3 - 5 years
T05994,F0801,Galle,2025-06-02,6:39,6,39,9:56,3.3,5.6,0.95,False,0.0,Closed Container,3 - 5 years
T09590,F0913,Matara,2025-06-02,8:35,8,35,11:41,3.1,5.0,1.82,False,0.0,Open Container,3 - 5 years
T03805,F0596,Ratnapura,2025-06-02,7:41,7,41,11:34,3.9,7.9,0.76,True,8.3,Closed Container,3 - 5 years
T05092,F1000,Kurunegala,2025-06-02,9:37,9,37,13:37,4.0,9.2,1.36,False,0.0,Open Container,1 - 3 years
T07488,F0190,Kalutara,2025-06-02,4:28,4,28,7:28,3.0,2.3,5.43,True,4.9,Closed Container,More than 10 years
T04580,F0272,Kalutara,2025-06-02,9:55,9,55,13:12,3.3,7.8,1.06,True,9.8,Open Container,1 - 3 years
T09068,F0690,Ratnapura,2025-06-02,4:21,4,21,7:44,3.4,5.8,1.52,True,8.0,Bucket,5 - 10 years
T03340,F0631,Ratnapura,2025-06-02,8:45,8,45,13:32,4.8,9.6,0.99,False,0.0,Open Container,1 - 3 years
T04376,F0027,Kalutara,2025-06-02,8:42,8,42,12:05,3.4,3.3,2.68,False,0.0,Open Container,3 - 5 years
T04097,F0095,Kalutara,2025-06-03,7:58,7,58,10:45,2.8,4.7,1.78,True,6.8,Closed Container,5 - 10 years
T07065,F0972,Kurunegala,2025-06-03,8:25,8,25,12:18,3.9,7.2,1.71,True,6.9,Open Container,1 - 3 years
T07323,F0771,Galle,2025-06-03,7:05,7,5,12:40,5.6,12.1,0.2,False,0.0,Open Container,Less than 1 year
T08223,F0332,Kegalle,2025-06-03,5:45,5,45,8:02,2.3,1.5,5.19,False,0.0,Closed Container,More than 10 years
T00472,F0426,Kegalle,2025-06-03,5:52,5,52,10:22,4.5,6.4,1.98,False,0.0,Open Container,1 - 3 years
T00857,F0529,Kegalle,2025-06-03,7:07,7,7,10:13,3.1,7.9,0.47,True,8.2,Open Container,1 - 3 years
T00047,F0662,Ratnapura,2025-06-03,7:42,7,42,11:42,4.0,6.4,1.23,True,5.9,Cup,1 - 3 years
T00209,F0030,Kalutara,2025-06-03,8:45,8,45,12:21,3.6,5.4,0.63,True,3.8,Closed Container,3 - 5 years
T02416,F0793,Galle,2025-06-03,5:06,5,6,7:29,2.4,1.9,6.89,True,9.1,Bucket,More than 10 years
T07620,F0665,Ratnapura,2025-06-03,5:46,5,46,10:46,5.0,8.5,1.56,False,0.0,Cup,1 - 3 years
T05140,F0608,Ratnapura,2025-06-03,8:22,8,22,11:52,3.5,7.1,0.69,True,9.1,Open Container,3 - 5 years
T07576,F0967,Kurunegala,2025-06-03,4:33,4,33,7:15,2.7,3.7,6.54,True,9.8,Closed Container,More than 10 years
T02329,F0116,Kalutara,2025-06-04,6:30,6,30,10:00,3.5,5.3,3.17,True,6.0,Bucket,3 - 5 years
T09298,F0339,Kegalle,2025-06-04,6:52,6,52,9:15,2.4,4.9,1.27,True,7.2,Open Container,5 - 10 years
T01788,F0775,Galle,2025-06-04,9:34,9,34,14:46,5.2,5.4,1.19,True,6.8,Closed Container,1 - 3 years
T04287,F0400,Kegalle,2025-06-04,4:43,4,43,6:43,2.0,3.3,1.19,True,5.1,Closed Container,5 - 10 years
T06303,F0616,Ratnapura,2025-06-04,6:01,6,1,9:54,3.9,6.2,3.25,True,6.6,Closed Container,3 - 5 years
T05135,F0686,Ratnapura,2025-06-04,6:48,6,48,9:30,2.7,3.8,4.95,True,9.0,Open Container,5 - 10 years
T06253,F0184,Kalutara,2025-06-04,9:56,9,56,12:56,3.0,5.0,2.0,False,0.0,Closed Container,1 - 3 years
T07843,F0368,Kegalle,2025-06-04,4:39,4,39,7:09,2.5,1.2,2.84,True,8.1,Closed Container,More than 10 years
T08340,F0584,Ratnapura,2025-06-04,7:22,7,22,10:04,2.7,4.0,4.8,False,0.0,Closed Container,5 - 10 years
T00431,F0930,Kandy,2025-06-04,6:13,6,13,8:43,2.5,2.4,2.45,True,8.9,Closed Container,More than 10 years
T08641,F0795,Galle,2025-06-04,6:01,6,1,8:13,2.2,2.7,4.07,True,3.1,Closed Container,5 - 10 years
T08793,F0382,Kegalle,2025-06-04,8:47,8,47,13:29,4.7,9.2,0.77,True,10.0,Bucket,1 - 3 years
T01517,F0345,Kegalle,2025-06-04,6:43,6,43,9:43,3.0,5.6,1.48,False,0.0,Open Container,5 - 10 years
T06195,F0070,Kalutara,2025-06-04,5:00,5,0,7:30,2.5,3.9,2.39,True,9.9,Closed Container,More than 10 years
T01598,F0223,Kalutara,2025-06-05,5:25,5,25,7:42,2.3,4.1,2.29,True,6.9,Closed Container,5 - 10 years
T01848,F0255,Kalutara,2025-06-05,5:40,5,40,8:27,2.8,3.6,4.08,True,3.0,Closed Container,More than 10 years
T02334,F0439,Kegalle,2025-06-05,4:16,4,16,7:16,3.0,4.7,1.65,True,7.1,Open Container,5 - 10 years
T03801,F0722,Galle,2025-06-05,5:35,5,35,10:40,5.1,7.7,0.98,True,8.6,Open Container,1 - 3 years
T09033,F0038,Kalutara,2025-06-05,5:28,5,28,7:34,2.1,3.8,3.46,True,7.0,Closed Container,More than 10 years
T06491,F0415,Kegalle,2025-06-05,6:17,6,17,8:23,2.1,2.1,3.51,True,8.1,Closed Container,More than 10 years
T06458,F0179,Kalutara,2025-06-05,8:12,8,12,10:59,2.8,7.6,1.25,True,6.1,Bucket,3 - 5 years
T09571,F0517,Kegalle,2025-06-05,4:48,4,48,6:24,1.6,1.2,2.01,True,5.7,Bucket,More than 10 years
T06535,F0663,Ratnapura,2025-06-05,7:18,7,18,11:05,3.8,5.7,1.0,False,0.0,Closed Container,1 - 3 years
T02270,F0687,Ratnapura,2025-06-05,7:51,7,51,13:26,5.6,9.5,0.6,False,0.0,Closed Container,Less than 1 year
T01017,F0183,Kalutara,2025-06-05,5:01,5,1,7:54,2.9,5.9,4.35,True,7.2,Closed Container,5 - 10 years
T02040,F0933,Kandy,2025-06-06,5:50,5,50,10:02,4.2,6.5,1.08,False,0.0,Open Container,1 - 3 years
T08386,F0816,Galle,2025-06-06,6:21,6,21,9:33,3.2,4.2,2.46,True,8.8,Closed Container,5 - 10 years
T06593,F0077,Kalutara,2025-06-06,7:33,7,33,11:57,4.4,7.6,2.13,False,0.0,Bucket,3 - 5 years
T05765,F0693,Ratnapura,2025-06-06,6:31,6,31,8:48,2.3,2.5,3.17,False,0.0,Bucket,More than 10 years
T07569,F0221,Kalutara,2025-06-06,6:27,6,27,10:03,3.6,7.1,0.92,True,8.0,Bucket,3 - 5 years
T04155,F0576,Ratnapura,2025-06-06,8:12,8,12,11:59,3.8,3.4,1.95,False,0.0,Closed Container,3 - 5 years
T04800,F0046,Kalutara,2025-06-06,4:32,4,32,6:32,2.0,1.0,3.97,True,5.6,Closed Container,More than 10 years
T08781,F0183,Kalutara,2025-06-06,6:24,6,24,9:17,2.9,5.4,5.42,True,9.4,Closed Container,5 - 10 years
T03302,F0325,Kegalle,2025-06-06,5:08,5,8,7:08,2.0,1.3,3.41,True,5.0,Closed Container,More than 10 years
T04440,F0517,Kegalle,2025-06-06,4:37,4,37,6:25,1.8,2.3,1.77,True,5.6,Bucket,More than 10 years
T08180,F0511,Kegalle,2025-06-06,5:11,5,11,7:53,2.7,6.0,2.32,True,6.3,Closed Container,5 - 10 years
T07719,F0296,Kalutara,2025-06-06,6:05,6,5,10:10,4.1,6.6,1.13,True,3.2,Bucket,3 - 5 years
T02371,F0064,Kalutara,2025-06-06,5:17,5,17,7:29,2.2,3.9,4.27,True,6.7,Closed Container,More than 10 years
T06243,F0270,Kalutara,2025-06-07,5:14,5,14,8:37,3.4,5.6,3.38,True,7.0,Closed Container,5 - 10 years
T06263,F0624,Ratnapura,2025-06-07,8:07,8,7,12:19,4.2,4.0,1.35,False,0.0,Open Container,1 - 3 years
T05545,F0308,Kegalle,2025-06-07,6:09,6,9,11:03,4.9,4.2,1.16,False,0.0,Open Container,1 - 3 years
T05046,F0514,Kegalle,2025-06-07,7:19,7,19,10:12,2.9,2.1,1.78,True,6.7,Closed Container,5 - 10 years
T04469,F0712,Galle,2025-06-07,4:00,4,0,7:06,3.1,4.5,2.98,False,0.0,Closed Container,5 - 10 years
T09203,F0762,Galle,2025-06-07,6:12,6,12,8:59,2.8,2.6,3.03,False,0.0,Open Container,5 - 10 years
T09239,F0531,Kegalle,2025-06-07,7:17,7,17,13:29,6.2,7.5,0.23,False,0.0,Bucket,Less than 1 year
T05977,F0750,Galle,2025-06-07,5:53,5,53,9:23,3.5,4.2,1.35,True,7.5,Closed Container,3 - 5 years
T05908,F0085,Kalutara,2025-06-07,8:27,8,27,12:44,4.3,7.7,2.49,False,0.0,Cup,3 - 5 years
T00601,F0264,Kalutara,2025-06-07,10:10,10,10,14:57,4.8,8.4,1.26,False,0.0,Open Container,Less than 1 year
T08333,F0789,Galle,2025-06-07,7:29,7,29,11:11,3.7,6.1,1.59,True,5.7,Cup,3 - 5 years
T05993,F0876,Matara,2025-06-07,6:52,6,52,11:52,5.0,5.7,1.02,True,8.5,Closed Container,1 - 3 years
T05689,F0714,Galle,2025-06-07,8:19,8,19,11:36,3.3,7.3,1.91,True,9.3,Closed Container,3 - 5 years
T09723,F0988,Kurunegala,2025-06-08,6:50,6,50,9:26,2.6,2.5,3.32,True,9.3,Closed Container,5 - 10 years
T06255,F0054,Kalutara,2025-06-08,5:31,5,31,8:43,3.2,2.1,3.1,True,7.9,Closed Container,5 - 10 years
T05893,F0137,Kalutara,2025-06-08,6:35,6,35,10:28,3.9,5.0,1.53,True,5.4,Closed Container,3 - 5 years
T05587,F0682,Ratnapura,2025-06-08,7:32,7,32,11:56,4.4,6.5,1.56,True,5.3,Open Container,3 - 5 years
T05369,F0120,Kalutara,2025-06-08,7:28,7,28,11:15,3.8,8.7,1.23,True,5.7,Closed Container,1 - 3 years
T07784,F0371,Kegalle,2025-06-08,5:56,5,56,7:49,1.9,1.0,4.22,True,8.9,Closed Container,More than 10 years
T09352,F0723,Galle,2025-06-08,7:24,7,24,9:41,2.3,2.1,1.0,True,6.3,Closed Container,5 - 10 years
T00440,F0880,Matara,2025-06-08,5:53,5,53,8:29,2.6,3.6,4.02,True,4.4,Closed Container,More than 10 years
T03410,F0476,Kegalle,2025-06-08,5:32,5,32,8:02,2.5,2.6,6.81,False,0.0,Closed Container,More than 10 years
T09938,F0838,Colombo,2025-06-08,4:09,4,9,6:51,2.7,1.0,3.29,True,7.7,Closed Container,More than 10 years
T03494,F0626,Ratnapura,2025-06-09,5:24,5,24,7:12,1.8,2.3,7.5,True,3.2,Closed Container,More than 10 years
T01976,F0409,Kegalle,2025-06-09,6:59,6,59,8:47,1.8,3.9,7.66,False,0.0,Closed Container,More than 10 years
T03184,F0507,Kegalle,2025-06-09,5:49,5,49,7:25,1.6,3.3,3.32,True,5.7,Closed Container,More than 10 years
T06510,F0919,Matara,2025-06-09,5:01,5,1,7:18,2.3,2.4,2.03,True,7.3,Bucket,5 - 10 years
T02995,F1000,Kurunegala,2025-06-09,6:17,6,17,10:29,4.2,7.1,0.69,False,0.0,Open Container,1 - 3 years
T00821,F0070,Kalutara,2025-06-09,5:29,5,29,7:59,2.5,2.9,5.45,True,7.5,Closed Container,More than 10 years
T03202,F0108,Kalutara,2025-06-09,7:36,7,36,10:29,2.9,5.7,2.27,True,3.7,Bucket,5 - 10 years
T00235,F0828,Colombo,2025-06-09,7:29,7,29,10:16,2.8,4.2,3.5,True,4.8,Closed Container,5 - 10 years
T06103,F0047,Kalutara,2025-06-09,6:46,6,46,9:52,3.1,5.0,1.97,True,8.5,Bucket,5 - 10 years
T01174,F0807,Galle,2025-06-09,6:49,6,49,10:06,3.3,3.3,1.11,False,0.0,Cup,3 - 5 years
T08959,F0770,Galle,2025-06-09,7:42,7,42,11:59,4.3,4.6,0.85,True,5.9,Closed Container,1 - 3 years
T05450,F0513,Kegalle,2025-06-09,4:44,4,44,7:20,2.6,5.1,2.6,True,7.7,Closed Container,5 - 10 years
T09917,F0118,Kalutara,2025-06-09,6:18,6,18,9:05,2.8,4.3,1.87,True,3.6,Cup,5 - 10 years
T05750,F0023,Kalutara,2025-06-09,6:08,6,8,10:01,3.9,8.1,1.01,True,9.1,Open Container,1 - 3 years
T01283,F0200,Kalutara,2025-06-09,4:45,4,45,7:45,3.0,5.6,1.41,True,6.6,Closed Container,5 - 10 years
T05822,F0422,Kegalle,2025-06-09,9:26,9,26,13:19,3.9,9.2,1.06,True,8.3,Closed Container,1 - 3 years
T04121,F0632,Ratnapura,2025-06-09,7:10,7,10,9:57,2.8,4.2,4.9,True,9.7,Bucket,5 - 10 years
T02300,F0759,Galle,2025-06-09,8:32,8,32,12:49,4.3,5.1,1.39,True,8.6,Open Container,1 - 3 years
T09947,F0903,Matara,2025-06-09,8:02,8,2,11:14,3.2,6.2,1.19,True,3.5,Open Container,1 - 3 years
T07312,F0649,Ratnapura,2025-06-09,6:43,6,43,10:43,4.0,6.0,0.51,False,0.0,Bucket,Less than 1 year
T03539,F0557,Ratnapura,2025-06-09,6:04,6,4,9:51,3.8,4.0,2.33,True,8.7,Closed Container,3 - 5 years
T09419,F0703,Galle,2025-06-10,7:33,7,33,10:45,3.2,3.5,4.56,True,9.1,Bucket,5 - 10 years
T06664,F0565,Ratnapura,2025-06-10,6:51,6,51,11:51,5.0,9.2,1.62,True,3.3,Open Container,1 - 3 years
T06810,F0205,Kalutara,2025-06-10,5:55,5,55,9:01,3.1,9.4,0.55,False,0.0,Closed Container,1 - 3 years
T08573,F0986,Kurunegala,2025-06-10,4:09,4,9,6:09,2.0,1.2,1.72,False,0.0,Bucket,More than 10 years
T01849,F0009,Kalutara,2025-06-10,8:38,8,38,12:38,4.0,9.3,0.91,True,8.8,Bucket,1 - 3 years
T06843,F0665,Ratnapura,2025-06-10,7:00,7,0,10:23,3.4,5.8,1.16,True,7.8,Closed Container,1 - 3 years
T07197,F0845,Colombo,2025-06-10,5:38,5,38,8:08,2.5,2.4,2.75,True,7.8,Bucket,5 - 10 years
T08654,F0229,Kalutara,2025-06-10,10:12,10,12,14:54,4.7,6.8,0.44,True,9.5,Open Container,Less than 1 year
T03054,F0851,Colombo,2025-06-10,5:40,5,40,9:40,4.0,8.5,1.28,True,4.7,Bucket,1 - 3 years
T06052,F0494,Kegalle,2025-06-10,5:45,5,45,7:33,1.8,3.7,3.31,True,6.4,Open Container,More than 10 years
T04817,F0340,Kegalle,2025-06-11,7:29,7,29,10:05,2.6,5.5,1.63,True,4.1,Closed Container,3 - 5 years
T05990,F0900,Matara,2025-06-11,9:43,9,43,14:55,5.2,8.0,2.99,True,4.3,Open Container,1 - 3 years
T06475,F0260,Kalutara,2025-06-11,5:15,5,15,7:45,2.5,3.8,1.36,False,0.0,Bucket,3 - 5 years
T04258,F0952,Kandy,2025-06-11,6:00,6,0,11:24,5.4,9.0,1.27,False,0.0,Open Container,1 - 3 years
T06853,F0287,Kalutara,2025-06-11,9:56,9,56,16:50,6.9,12.1,1.28,False,0.0,Bucket,Less than 1 year
T08028,F0376,Kegalle,2025-06-11,4:52,4,52,7:58,3.1,4.8,1.32,True,8.2,Cup,5 - 10 years
T01014,F0023,Kalutara,2025-06-11,7:37,7,37,11:42,4.1,4.9,0.97,True,3.8,Closed Container,1 - 3 years
T03689,F0221,Kalutara,2025-06-11,7:23,7,23,11:40,4.3,3.1,1.76,False,0.0,Closed Container,3 - 5 years
T05217,F0981,Kurunegala,2025-06-11,6:16,6,16,9:33,3.3,4.1,2.04,True,9.2,Closed Container,3 - 5 years
T00208,F0180,Kalutara,2025-06-11,6:20,6,20,10:44,4.4,4.6,1.76,True,8.9,Open Container,3 - 5 years
T09158,F0312,Kegalle,2025-06-11,4:04,4,4,6:40,2.6,3.3,1.43,True,3.8,Closed Container,5 - 10 years
T05380,F0776,Galle,2025-06-12,7:01,7,1,9:07,2.1,2.2,2.64,True,9.7,Bucket,5 - 10 years
T02678,F0992,Kurunegala,2025-06-12,6:06,6,6,10:18,4.2,5.2,1.68,True,4.3,Open Container,3 - 5 years
T05897,F0092,Kalutara,2025-06-12,6:59,6,59,10:22,3.4,3.6,5.18,False,0.0,Closed Container,5 - 10 years
T05492,F0517,Kegalle,2025-06-12,5:00,5,0,6:48,1.8,1.9,1.61,True,5.1,Open Container,More than 10 years
T06278,F0399,Kegalle,2025-06-12,7:48,7,48,12:00,4.2,4.2,0.82,True,8.6,Open Container,1 - 3 years
T05039,F0210,Kalutara,2025-06-12,5:12,5,12,8:35,3.4,3.7,1.13,False,0.0,Closed Container,3 - 5 years
T06191,F0023,Kalutara,2025-06-12,9:01,9,1,13:13,4.2,6.6,0.72,False,0.0,Bucket,1 - 3 years
T01994,F0101,Kalutara,2025-06-12,6:44,6,44,10:20,3.6,7.2,0.84,False,0.0,Open Container,1 - 3 years
T02546,F0601,Ratnapura,2025-06-12,9:42,9,42,14:06,4.4,6.0,1.51,False,0.0,Open Container,1 - 3 years
T09872,F0775,Galle,2025-06-12,6:56,6,56,10:43,3.8,9.5,0.74,False,0.0,Open Container,1 - 3 years
T03110,F0171,Kalutara,2025-06-12,8:01,8,1,13:01,5.0,4.3,0.93,True,9.5,Closed Container,1 - 3 years
T07276,F0893,Matara,2025-06-12,9:05,9,5,13:40,4.6,7.6,1.76,False,0.0,Bucket,1 - 3 years
T05500,F0608,Ratnapura,2025-06-12,5:20,5,20,8:37,3.3,4.6,0.97,False,0.0,Bucket,3 - 5 years
T02408,F0488,Kegalle,2025-06-13,6:37,6,37,9:49,3.2,4.1,4.09,False,0.0,Closed Container,5 - 10 years
T00534,F0245,Kalutara,2025-06-13,6:51,6,51,9:21,2.5,1.8,3.36,True,4.3,Closed Container,More than 10 years
T07731,F0665,Ratnapura,2025-06-13,5:56,5,56,9:38,3.7,8.3,0.86,False,0.0,Open Container,1 - 3 years
T01453,F0234,Kalutara,2025-06-13,6:56,6,56,8:49,1.9,3.7,4.56,True,8.2,Bucket,More than 10 years
T00326,F0236,Kalutara,2025-06-13,7:10,7,10,10:22,3.2,6.7,3.27,False,0.0,Closed Container,3 - 5 years
T03049,F0817,Galle,2025-06-13,7:01,7,1,11:18,4.3,8.0,1.45,False,0.0,Closed Container,3 - 5 years
T00192,F0226,Kalutara,2025-06-13,7:08,7,8,11:25,4.3,6.9,2.19,True,9.8,Closed Container,3 - 5 years
T07769,F0884,Matara,2025-06-13,7:24,7,24,11:17,3.9,6.4,2.96,True,3.9,Bucket,3 - 5 years
T04881,F0395,Kegalle,2025-06-13,8:31,8,31,12:18,3.8,3.8,2.22,True,7.1,Closed Container,3 - 5 years
