time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),relative_humidity_2m_max (%),relative_humidity_2m_min (%),precipitation_sum (mm),wind_speed_10m_max (km/h),district,year
11/29/2024,29.1,23.6,25.7,98,66,10.3,15.3,Rathnapura,2024
11/30/2024,29.0,23.5,25.2,99,67,5.0,14.7,Rathnapura,2024
12/1/2024,30.8,23.2,26.4,100,58,4.6,15.2,Rathnapura,2024
12/2/2024,30.7,23.6,26.6,87,55,1.7,16.6,Rathnapura,2024
12/3/2024,31.2,23.2,26.7,88,57,0.0,12.8,Rathnapura,2024
12/4/2024,32.4,22.0,26.6,96,53,0.9,11.4,Rathnapura,2024
12/5/2024,31.3,22.7,25.8,98,64,7.4,10.0,Rathnapura,2024
12/6/2024,30.8,22.5,26.1,97,64,1.0,6.0,Rathnapura,2024
12/7/2024,31.2,22.7,26.0,100,58,0.7,11.2,Rathnapura,2024
12/8/2024,30.9,22.5,25.4,99,62,6.4,5.6,Rathnapura,2024
12/9/2024,31.9,22.1,26.3,97,52,0.0,7.2,Rathnapura,2024
12/10/2024,31.3,21.5,26.2,95,56,0.0,11.5,Rathnapura,2024
12/11/2024,30.8,22.6,25.9,100,64,2.5,18.3,Rathnapura,2024
12/12/2024,30.5,23.1,25.3,100,71,10.1,11.1,Rathnapura,2024
12/13/2024,31.9,22.8,25.5,100,65,16.4,8.3,Rathnapura,2024
12/14/2024,30.1,23.2,25.0,100,74,18.6,10.4,Rathnapura,2024
12/15/2024,31.2,22.4,26.0,100,62,0.1,5.2,Rathnapura,2024
12/16/2024,28.3,22.7,25.2,99,78,0.7,12.7,Rathnapura,2024
12/17/2024,30.3,22.4,25.2,99,70,3.9,15.2,Rathnapura,2024
12/18/2024,30.7,22.9,25.7,99,63,3.2,17.8,Rathnapura,2024
12/19/2024,29.1,23.0,25.6,100,75,6.8,10.7,Rathnapura,2024
12/20/2024,28.8,23.4,25.5,98,79,13.7,10.7,Rathnapura,2024
12/21/2024,29.8,22.9,25.2,99,74,19.8,16.9,Rathnapura,2024
12/22/2024,31.4,23.0,26.3,100,65,1.9,13.5,Rathnapura,2024
12/23/2024,31.7,22.3,26.2,98,49,0.0,15.4,Rathnapura,2024
12/24/2024,30.8,21.1,25.4,98,54,0.0,12.8,Rathnapura,2024
12/25/2024,30.7,21.3,25.2,97,54,0.0,11.1,Rathnapura,2024
12/26/2024,30.9,20.6,25.7,93,54,0.3,12.6,Rathnapura,2024
12/27/2024,31.5,21.5,25.9,99,52,1.5,8.2,Rathnapura,2024
12/28/2024,30.4,23.0,25.5,99,65,2.9,7.7,Rathnapura,2024
12/29/2024,30.5,21.4,25.0,100,65,9.7,9.8,Rathnapura,2024
12/30/2024,31.3,22.6,25.3,100,63,18.6,9.0,Rathnapura,2024
12/31/2024,29.5,22.8,25.0,99,74,9.0,5.9,Rathnapura,2024
1/1/2025,25.7,22.7,23.9,100,90,31.5,6.8,Rathnapura,2025
1/2/2025,26.2,22.5,23.9,99,85,4.7,7.4,Rathnapura,2025
1/3/2025,30.6,22.5,25.1,100,64,4.2,9.1,Rathnapura,2025
1/4/2025,29.1,22.1,24.7,99,69,7.6,7.3,Rathnapura,2025
1/5/2025,29.9,22.1,24.6,99,68,2.7,9.2,Rathnapura,2025
1/6/2025,30.9,21.6,25.7,95,51,0.0,7.8,Rathnapura,2025
1/7/2025,31.2,20.6,25.4,95,57,0.0,9.5,Rathnapura,2025
1/8/2025,31.2,21.4,25.9,96,58,0.4,11.2,Rathnapura,2025
1/9/2025,31.3,22.6,26.2,97,60,0.3,7.0,Rathnapura,2025
1/10/2025,31.8,22.3,25.8,99,61,1.9,11.1,Rathnapura,2025
1/11/2025,29.4,21.9,25.2,100,68,11.9,8.9,Rathnapura,2025
1/12/2025,28.7,21.2,23.7,100,72,42.8,8.6,Rathnapura,2025
1/13/2025,30.0,21.9,24.8,99,65,13.5,6.8,Rathnapura,2025
1/14/2025,27.1,22.7,24.2,99,79,10.9,7.9,Rathnapura,2025
1/15/2025,26.5,22.0,24.1,99,81,9.1,7.9,Rathnapura,2025
1/16/2025,27.4,22.2,24.3,100,80,3.1,7.2,Rathnapura,2025
1/17/2025,30.7,21.6,25.8,100,55,0.0,7.3,Rathnapura,2025
1/18/2025,31.0,22.2,25.1,100,64,7.3,7.9,Rathnapura,2025
1/19/2025,23.5,22.0,23.0,100,98,49.6,6.3,Rathnapura,2025
1/20/2025,30.8,22.0,25.2,99,61,1.1,6.9,Rathnapura,2025
1/21/2025,28.9,22.1,24.9,100,71,4.9,7.7,Rathnapura,2025
1/22/2025,27.5,22.7,24.5,99,78,4.0,7.1,Rathnapura,2025
1/23/2025,30.1,22.6,25.0,100,61,4.8,7.3,Rathnapura,2025
1/24/2025,28.5,22.5,24.5,100,75,1.3,5.0,Rathnapura,2025
1/25/2025,30.6,22.1,25.3,99,67,5.8,10.5,Rathnapura,2025
1/26/2025,30.8,21.9,25.4,100,64,0.5,6.2,Rathnapura,2025
1/27/2025,30.7,22.8,25.9,100,56,0.0,10.1,Rathnapura,2025
1/28/2025,28.7,22.2,24.9,99,63,2.8,5.6,Rathnapura,2025
1/29/2025,31.1,22.4,25.4,99,59,4.6,7.4,Rathnapura,2025
1/30/2025,29.9,23.3,25.5,99,72,8.0,10.6,Rathnapura,2025
1/31/2025,30.6,23.2,26.1,100,65,0.6,7.9,Rathnapura,2025
2/1/2025,32.5,23.1,25.9,99,53,3.0,7.0,Rathnapura,2025
2/2/2025,33.7,21.0,26.7,97,40,0.0,5.4,Rathnapura,2025
2/3/2025,31.3,20.8,26.2,94,56,0.0,7.8,Rathnapura,2025
2/4/2025,31.7,20.3,25.8,93,46,0.4,11.8,Rathnapura,2025
2/5/2025,31.3,22.4,26.3,97,55,0.4,10.4,Rathnapura,2025
2/6/2025,32.0,21.6,26.1,98,52,1.4,7.3,Rathnapura,2025
2/7/2025,32.2,20.7,26.2,97,47,0.1,6.7,Rathnapura,2025
2/8/2025,32.6,20.1,25.9,96,38,0.0,9.9,Rathnapura,2025
2/9/2025,31.3,18.6,25.3,89,47,0.0,8.9,Rathnapura,2025
2/10/2025,32.6,19.7,25.8,93,43,0.2,10.7,Rathnapura,2025
2/11/2025,32.8,21.6,26.5,95,54,0.3,5.7,Rathnapura,2025
2/12/2025,33.0,22.5,27.0,96,52,1.4,8.9,Rathnapura,2025
2/13/2025,32.5,22.1,26.6,97,50,0.0,6.8,Rathnapura,2025
2/14/2025,31.8,22.0,25.9,96,42,1.2,14.5,Rathnapura,2025
2/15/2025,31.8,21.6,26.2,97,53,0.6,7.9,Rathnapura,2025
2/16/2025,33.0,21.7,26.6,97,45,0.0,13.7,Rathnapura,2025
2/17/2025,33.1,21.3,26.4,96,47,1.7,6.0,Rathnapura,2025
2/18/2025,32.6,22.1,26.4,97,48,0.7,10.5,Rathnapura,2025
2/19/2025,32.3,20.9,26.6,97,51,0.9,7.6,Rathnapura,2025
2/20/2025,32.6,22.7,26.9,100,50,0.7,10.3,Rathnapura,2025
2/21/2025,33.7,21.2,26.6,98,36,0.6,13.3,Rathnapura,2025
2/22/2025,32.6,22.1,26.1,97,48,0.1,13.0,Rathnapura,2025
2/23/2025,32.9,20.3,26.1,97,43,1.1,10.6,Rathnapura,2025
2/24/2025,33.8,20.1,26.7,97,45,0.1,14.4,Rathnapura,2025
2/25/2025,33.5,22.1,27.0,98,50,0.9,9.3,Rathnapura,2025
2/26/2025,34.5,22.8,26.3,99,51,8.6,14.2,Rathnapura,2025
2/27/2025,30.8,23.0,25.3,99,65,21.1,6.7,Rathnapura,2025
2/28/2025,30.0,22.7,25.2,99,73,15.5,8.6,Rathnapura,2025
3/1/2025,30.7,22.7,25.3,100,67,26.8,12.8,Rathnapura,2025
3/2/2025,31.3,22.5,25.0,100,63,19.5,8.9,Rathnapura,2025
3/3/2025,30.5,22.1,25.1,99,67,17.0,8.0,Rathnapura,2025
3/4/2025,31.2,22.3,26.4,100,60,0.0,9.3,Rathnapura,2025
3/5/2025,32.5,21.9,26.8,99,54,0.2,11.3,Rathnapura,2025
3/6/2025,33.0,21.8,26.8,97,47,0.0,10.4,Rathnapura,2025
3/7/2025,33.2,22.0,26.7,96,44,0.7,13.2,Rathnapura,2025
3/8/2025,33.1,21.7,26.4,100,38,0.3,19.3,Rathnapura,2025
3/9/2025,32.1,21.7,26.3,96,41,0.0,9.6,Rathnapura,2025
3/10/2025,31.1,21.7,26.1,96,56,0.2,7.1,Rathnapura,2025
3/11/2025,29.2,23.4,25.5,98,73,8.0,17.3,Rathnapura,2025
3/12/2025,32.5,23.1,27.3,92,50,0.1,16.0,Rathnapura,2025
3/13/2025,33.8,22.0,27.3,92,47,1.4,7.5,Rathnapura,2025
3/14/2025,33.5,22.5,26.8,99,50,3.0,13.1,Rathnapura,2025
3/15/2025,33.6,21.8,26.4,100,49,6.5,7.3,Rathnapura,2025
3/16/2025,27.3,22.8,25.0,99,84,4.9,5.7,Rathnapura,2025
3/17/2025,30.6,22.6,25.9,99,65,0.7,7.2,Rathnapura,2025
3/18/2025,33.3,22.7,26.3,99,54,9.6,6.9,Rathnapura,2025
3/19/2025,32.3,22.4,26.1,100,60,6.0,8.8,Rathnapura,2025
3/20/2025,32.5,22.9,26.7,98,56,0.9,7.9,Rathnapura,2025
3/21/2025,33.5,23.2,27.0,100,56,0.7,9.8,Rathnapura,2025
3/22/2025,31.7,22.9,26.3,100,62,2.1,6.9,Rathnapura,2025
3/23/2025,32.9,21.9,26.5,99,55,2.0,13.1,Rathnapura,2025
3/24/2025,33.7,22.8,27.1,98,51,4.1,9.2,Rathnapura,2025
3/25/2025,33.3,23.6,26.5,99,55,8.6,8.7,Rathnapura,2025
3/26/2025,33.3,22.8,25.9,99,56,12.1,11.4,Rathnapura,2025
3/27/2025,32.6,22.5,25.8,99,61,3.3,10.8,Rathnapura,2025
3/28/2025,32.7,22.8,26.9,98,52,1.4,10.8,Rathnapura,2025
3/29/2025,32.3,22.4,26.3,99,60,4.6,11.3,Rathnapura,2025
3/30/2025,33.0,23.0,26.7,95,56,2.0,12.8,Rathnapura,2025
3/31/2025,31.9,22.5,26.3,97,60,2.3,14.3,Rathnapura,2025
4/1/2025,32.3,23.9,26.5,97,60,5.6,10.2,Rathnapura,2025
4/2/2025,32.3,23.1,26.5,98,64,7.4,11.9,Rathnapura,2025
4/3/2025,32.2,23.1,25.9,99,63,12.2,7.5,Rathnapura,2025
4/4/2025,28.8,22.9,25.0,100,76,36.4,9.3,Rathnapura,2025
4/5/2025,31.3,23.0,25.8,100,64,23.5,12.6,Rathnapura,2025
4/6/2025,30.9,23.5,25.9,100,66,14.5,13.0,Rathnapura,2025
4/7/2025,31.8,22.6,25.3,100,65,25.8,13.4,Rathnapura,2025
4/8/2025,31.4,23.1,26.0,100,65,6.8,10.7,Rathnapura,2025
4/9/2025,29.4,23.4,25.4,100,78,17.5,7.3,Rathnapura,2025
4/10/2025,28.7,23.1,24.9,100,78,28.0,13.7,Rathnapura,2025
4/11/2025,27.2,22.6,24.4,100,86,25.2,7.8,Rathnapura,2025
4/12/2025,31.2,23.1,26.4,97,66,7.3,14.0,Rathnapura,2025
4/13/2025,31.0,23.4,26.6,99,69,7.0,11.4,Rathnapura,2025
4/14/2025,31.3,24.1,26.3,99,70,9.8,9.2,Rathnapura,2025
4/15/2025,32.2,23.6,26.6,99,65,5.4,9.8,Rathnapura,2025
4/16/2025,32.0,23.6,26.8,99,66,4.5,13.8,Rathnapura,2025
4/17/2025,31.7,22.9,26.4,99,66,3.4,10.2,Rathnapura,2025
4/18/2025,32.2,23.7,26.7,100,64,2.6,9.4,Rathnapura,2025
4/19/2025,31.8,23.6,26.9,97,64,1.9,11.2,Rathnapura,2025
4/20/2025,31.9,23.7,26.6,99,68,4.4,12.6,Rathnapura,2025
4/21/2025,32.1,23.9,26.6,99,65,10.0,12.3,Rathnapura,2025
4/22/2025,31.5,23.2,26.6,99,65,4.4,11.7,Rathnapura,2025
4/23/2025,31.6,23.2,26.0,98,67,14.1,12.0,Rathnapura,2025
4/24/2025,31.9,24.0,26.7,99,67,3.8,11.1,Rathnapura,2025
4/25/2025,32.2,23.7,26.1,100,65,22.3,10.4,Rathnapura,2025
4/26/2025,32.2,23.4,26.4,100,65,6.1,12.2,Rathnapura,2025
4/27/2025,31.4,23.4,26.3,100,70,10.0,8.3,Rathnapura,2025
4/28/2025,32.0,23.0,26.2,99,63,5.3,13.5,Rathnapura,2025
4/29/2025,32.0,23.7,26.4,100,66,9.8,9.8,Rathnapura,2025
4/30/2025,28.6,23.9,25.3,98,85,29.5,7.4,Rathnapura,2025
5/1/2025,32.1,23.2,26.1,99,67,9.3,9.6,Rathnapura,2025
5/2/2025,31.5,23.7,26.2,100,66,5.9,6.4,Rathnapura,2025
5/3/2025,31.6,23.5,26.1,100,67,17.7,8.2,Rathnapura,2025
5/4/2025,32.8,23.7,27.0,99,62,4.6,10.1,Rathnapura,2025
5/5/2025,32.4,23.2,26.7,100,62,6.4,7.8,Rathnapura,2025
5/6/2025,32.1,23.9,26.5,100,68,9.4,10.7,Rathnapura,2025
5/7/2025,30.2,23.3,25.5,99,73,16.4,9.7,Rathnapura,2025
5/8/2025,31.4,23.3,26.6,97,66,2.1,14.1,Rathnapura,2025
5/9/2025,32.3,23.9,26.6,99,61,10.2,11.5,Rathnapura,2025
5/10/2025,31.4,23.6,27.2,99,70,2.7,12.9,Rathnapura,2025
5/11/2025,31.8,24.4,27.5,98,60,3.3,12.6,Rathnapura,2025
5/12/2025,31.4,23.6,26.4,100,67,7.5,13.7,Rathnapura,2025
5/13/2025,31.3,23.8,26.6,100,71,12.0,15.9,Rathnapura,2025
5/14/2025,31.6,24.0,26.6,100,68,15.8,13.6,Rathnapura,2025
5/15/2025,30.9,24.1,26.6,99,72,10.1,12.4,Rathnapura,2025
5/16/2025,30.2,24.3,27.0,99,73,3.3,15.5,Rathnapura,2025
5/17/2025,28.5,24.3,25.7,98,78,9.4,12.0,Rathnapura,2025
5/18/2025,28.1,23.7,25.4,99,83,21.1,13.5,Rathnapura,2025
5/19/2025,27.9,23.2,25.0,99,82,45.6,13.8,Rathnapura,2025
5/20/2025,30.9,23.6,25.9,99,70,10.7,16.5,Rathnapura,2025
5/21/2025,29.0,23.6,26.1,99,74,9.5,10.6,Rathnapura,2025
5/22/2025,31.0,24.5,26.7,100,71,7.2,11.7,Rathnapura,2025
5/23/2025,30.4,24.7,26.7,100,75,8.8,13.7,Rathnapura,2025
5/24/2025,29.3,24.0,25.8,99,79,17.5,13.2,Rathnapura,2025
5/25/2025,30.1,24.4,26.7,99,73,6.9,17.1,Rathnapura,2025
5/26/2025,29.1,24.0,26.0,99,79,13.9,17.5,Rathnapura,2025
5/27/2025,28.4,23.3,25.2,100,84,20.1,13.6,Rathnapura,2025
5/28/2025,31.0,24.0,26.7,99,68,10.0,21.1,Rathnapura,2025
5/29/2025,30.2,24.6,26.9,99,71,7.2,20.0,Rathnapura,2025
5/30/2025,28.1,23.4,25.1,99,86,29.2,17.3,Rathnapura,2025
5/31/2025,28.1,23.9,25.2,99,85,24.4,16.4,Rathnapura,2025
6/1/2025,29.7,24.2,25.9,99,78,17.4,14.6,Rathnapura,2025
6/2/2025,30.9,23.5,27.0,98,68,4.8,16.1,Rathnapura,2025
6/3/2025,31.7,24.3,27.3,98,65,5.6,15.6,Rathnapura,2025
6/4/2025,30.6,23.6,26.6,99,70,6.2,16.1,Rathnapura,2025
6/5/2025,30.9,24.4,26.9,99,68,4.9,14.7,Rathnapura,2025
6/6/2025,31.6,24.3,27.2,100,60,3.6,14.2,Rathnapura,2025
6/7/2025,31.3,23.6,26.6,97,59,4.0,15.5,Rathnapura,2025
6/8/2025,31.5,23.6,26.8,99,59,3.1,15.0,Rathnapura,2025
6/9/2025,30.6,23.8,26.5,98,63,6.4,18.5,Rathnapura,2025
6/10/2025,27.7,23.1,24.4,100,86,66.4,13.5,Rathnapura,2025
6/11/2025,27.3,22.7,23.9,100,85,60.7,13.8,Rathnapura,2025
6/12/2025,28.0,23.0,24.7,99,85,33.1,13.4,Rathnapura,2025
6/13/2025,28.9,23.1,25.0,100,78,40.2,14.1,Rathnapura,2025
6/14/2025,26.9,23.5,24.5,99,86,30.3,15.6,Rathnapura,2025
6/15/2025,26.8,23.3,24.7,99,87,28.0,14.2,Rathnapura,2025
6/16/2025,30.3,23.0,25.7,100,62,23.1,16.6,Rathnapura,2025
6/17/2025,29.6,23.8,26.1,100,68,4.5,13.2,Rathnapura,2025
6/18/2025,30.4,23.9,26.8,92,68,5.9,15.2,Rathnapura,2025
6/19/2025,29.0,23.8,25.9,99,77,9.9,13.1,Rathnapura,2025
6/20/2025,27.9,24.0,25.3,99,84,12.0,10.7,Rathnapura,2025
6/21/2025,29.3,23.7,25.7,99,73,8.3,14.7,Rathnapura,2025
6/22/2025,29.3,23.8,25.5,99,74,8.5,13.7,Rathnapura,2025
6/23/2025,28.5,23.3,25.0,100,80,13.5,14.7,Rathnapura,2025
6/24/2025,29.7,23.6,25.8,99,72,10.2,15.7,Rathnapura,2025
6/25/2025,29.2,23.5,25.8,100,77,10.6,13.0,Rathnapura,2025
6/26/2025,30.3,23.2,25.9,99,71,9.8,13.3,Rathnapura,2025
6/27/2025,30.2,23.9,26.5,92,72,1.4,16.5,Rathnapura,2025
6/28/2025,28.9,23.3,25.3,99,79,17.8,14.0,Rathnapura,2025
6/29/2025,29.0,23.4,26.0,98,73,7.9,12.5,Rathnapura,2025
6/30/2025,31.3,23.9,27.1,99,61,8.5,18.5,Rathnapura,2025
7/1/2025,30.4,22.9,26.0,99,65,7.6,17.0,Rathnapura,2025
7/2/2025,30.4,23.3,26.7,99,69,4.5,18.7,Rathnapura,2025
7/3/2025,29.2,23.8,26.1,97,75,10.0,14.0,Rathnapura,2025
7/4/2025,31.1,23.1,26.8,98,65,2.6,15.7,Rathnapura,2025
7/5/2025,30.8,24.8,27.1,99,66,10.7,17.5,Rathnapura,2025
7/6/2025,29.5,22.5,25.4,99,74,19.9,17.4,Rathnapura,2025
7/7/2025,30.0,23.7,26.7,98,69,5.9,19.7,Rathnapura,2025
7/8/2025,31.1,24.4,26.9,96,66,5.4,18.6,Rathnapura,2025
7/9/2025,29.8,23.6,26.5,99,72,10.6,16.9,Rathnapura,2025
7/10/2025,30.3,23.3,26.5,99,73,5.2,11.4,Rathnapura,2025
7/11/2025,30.0,23.8,26.3,100,68,7.3,19.0,Rathnapura,2025
7/12/2025,30.0,23.1,25.8,98,70,8.1,17.9,Rathnapura,2025
7/13/2025,30.0,23.1,26.1,99,71,15.5,17.2,Rathnapura,2025
7/14/2025,29.2,22.9,25.1,99,78,19.0,20.0,Rathnapura,2025
7/15/2025,28.0,23.1,25.2,99,76,23.3,18.6,Rathnapura,2025
7/16/2025,28.8,23.0,24.6,99,78,36.2,15.9,Rathnapura,2025
7/17/2025,29.7,23.3,26.0,99,64,5.2,19.3,Rathnapura,2025
7/18/2025,27.2,23.6,24.9,99,85,32.6,17.7,Rathnapura,2025
7/19/2025,29.0,23.1,24.6,99,74,36.6,23.7,Rathnapura,2025
7/20/2025,27.0,22.4,24.1,100,85,33.1,15.1,Rathnapura,2025
7/21/2025,27.1,22.8,24.2,100,84,43.1,11.3,Rathnapura,2025
7/22/2025,27.6,22.8,24.5,99,83,29.6,14.0,Rathnapura,2025
7/23/2025,29.6,23.5,25.1,99,65,9.8,14.7,Rathnapura,2025
7/24/2025,28.7,23.0,24.9,98,75,29.4,12.2,Rathnapura,2025
7/25/2025,29.7,22.8,25.3,100,66,11.5,14.9,Rathnapura,2025
7/26/2025,28.7,23.1,25.3,99,67,14.5,13.2,Rathnapura,2025
7/27/2025,30.0,23.8,26.6,96,63,0.6,18.8,Rathnapura,2025
7/28/2025,31.1,24.5,26.9,90,60,2.5,16.2,Rathnapura,2025
7/29/2025,31.9,23.8,27.1,93,57,0.4,15.3,Rathnapura,2025
7/30/2025,32.0,23.7,27.2,94,61,0.3,14.1,Rathnapura,2025
7/31/2025,29.7,23.4,26.4,99,68,7.3,17.0,Rathnapura,2025
8/1/2025,30.2,24.1,26.3,100,71,5.7,11.3,Rathnapura,2025
8/2/2025,28.2,23.8,25.4,98,77,16.0,14.0,Rathnapura,2025
8/3/2025,27.0,23.7,24.7,99,85,17.8,11.2,Rathnapura,2025
8/4/2025,30.9,23.6,26.3,91,62,2.4,15.1,Rathnapura,2025
8/5/2025,28.9,23.8,25.5,98,76,18.0,12.8,Rathnapura,2025
8/6/2025,30.1,23.5,26.2,93,64,1.9,18.8,Rathnapura,2025
8/7/2025,30.1,24.0,26.4,94,67,3.4,17.0,Rathnapura,2025
8/8/2025,29.9,23.7,26.1,96,65,4.9,15.3,Rathnapura,2025
8/9/2025,29.5,22.6,25.5,100,69,3.2,11.9,Rathnapura,2025
8/10/2025,29.9,22.4,25.7,99,68,4.9,12.0,Rathnapura,2025
8/11/2025,29.3,22.4,24.8,99,72,10.2,14.1,Rathnapura,2025
8/12/2025,28.8,22.7,24.6,98,74,11.8,17.3,Rathnapura,2025
8/13/2025,27.9,22.9,24.5,99,79,19.4,13.4,Rathnapura,2025
8/14/2025,29.7,22.8,25.4,100,68,9.5,14.3,Rathnapura,2025
8/15/2025,28.4,22.3,24.8,99,71,10.0,17.1,Rathnapura,2025
8/16/2025,28.9,22.3,25.0,98,66,11.0,20.5,Rathnapura,2025
8/17/2025,28.9,22.5,25.0,99,71,16.7,15.9,Rathnapura,2025
8/18/2025,30.2,22.1,25.7,99,67,7.4,14.7,Rathnapura,2025
8/19/2025,31.0,23.4,26.7,91,56,0.1,18.9,Rathnapura,2025
8/20/2025,31.7,23.3,26.8,93,59,0.0,15.6,Rathnapura,2025
8/21/2025,32.0,22.8,26.7,95,57,0.0,13.1,Rathnapura,2025
8/22/2025,30.0,23.2,26.1,98,69,3.8,13.3,Rathnapura,2025
8/23/2025,29.2,23.2,25.3,100,73,8.4,11.2,Rathnapura,2025
8/24/2025,31.2,23.2,26.3,92,60,0.7,15.3,Rathnapura,2025
8/25/2025,32.5,23.4,26.9,94,57,0.4,15.7,Rathnapura,2025
8/26/2025,30.8,22.7,25.7,100,60,8.7,14.9,Rathnapura,2025
8/27/2025,30.2,23.0,25.0,98,70,11.1,16.4,Rathnapura,2025
8/28/2025,30.3,22.6,25.7,99,65,12.6,17.5,Rathnapura,2025
8/29/2025,30.5,22.2,25.5,100,65,62.6,18.2,Rathnapura,2025
8/30/2025,28.6,23.2,25.3,99,76,14.8,13.9,Rathnapura,2025
8/31/2025,29.4,23.6,25.8,99,73,9.7,17.0,Rathnapura,2025
9/1/2025,29.4,23.1,25.2,99,72,12.0,19.8,Rathnapura,2025
9/2/2025,30.7,23.3,26.1,99,62,5.2,19.1,Rathnapura,2025
9/3/2025,29.1,23.1,25.2,99,69,8.2,16.8,Rathnapura,2025
9/4/2025,29.5,22.8,25.6,98,69,4.4,16.5,Rathnapura,2025
9/5/2025,30.7,23.2,26.4,98,63,4.0,17.3,Rathnapura,2025
9/6/2025,30.5,24.0,26.3,99,67,4.8,16.8,Rathnapura,2025
9/7/2025,30.6,23.7,26.7,92,62,0.5,17.3,Rathnapura,2025
9/8/2025,31.1,23.6,26.4,100,65,22.5,12.7,Rathnapura,2025
9/9/2025,31.1,23.3,26.1,99,66,16.4,10.4,Rathnapura,2025
9/10/2025,31.0,23.8,26.5,99,63,2.9,13.7,Rathnapura,2025
9/11/2025,29.5,24.0,26.0,98,70,4.6,11.4,Rathnapura,2025
9/12/2025,30.6,24.0,26.6,99,63,5.5,15.1,Rathnapura,2025
9/13/2025,30.7,23.7,26.3,95,68,4.7,14.0,Rathnapura,2025
9/14/2025,30.3,23.7,26.1,96,69,3.3,12.8,Rathnapura,2025
9/15/2025,29.1,23.6,25.6,98,75,10.3,13.8,Rathnapura,2025
9/16/2025,28.4,23.5,25.4,99,78,17.9,13.0,Rathnapura,2025
9/17/2025,27.8,23.3,25.0,99,79,27.5,10.6,Rathnapura,2025
9/18/2025,27.4,23.2,24.7,100,83,22.1,8.5,Rathnapura,2025
9/19/2025,30.2,23.0,25.2,99,68,9.7,10.9,Rathnapura,2025
9/20/2025,30.0,23.5,26.1,100,70,5.2,13.5,Rathnapura,2025
9/21/2025,30.3,22.4,25.1,100,65,19.4,14.1,Rathnapura,2025
9/22/2025,29.4,22.7,25.0,100,73,15.1,13.6,Rathnapura,2025
9/23/2025,29.9,23.1,25.5,99,70,5.3,14.1,Rathnapura,2025
9/24/2025,28.3,22.2,24.6,100,76,13.4,14.1,Rathnapura,2025
9/25/2025,27.1,22.4,24.3,100,84,48.0,9.5,Rathnapura,2025
9/26/2025,26.8,22.5,23.9,100,86,57.6,15.3,Rathnapura,2025
9/27/2025,30.7,21.8,25.7,98,66,6.4,14.8,Rathnapura,2025
9/28/2025,30.5,22.6,25.8,99,68,7.3,15.2,Rathnapura,2025
9/29/2025,30.1,23.4,25.9,100,68,8.7,15.1,Rathnapura,2025
9/30/2025,31.4,22.7,26.4,99,63,9.8,16.6,Rathnapura,2025
10/1/2025,31.2,23.3,26.9,96,59,2.2,16.9,Rathnapura,2025
10/2/2025,31.9,23.8,26.9,95,58,1.0,13.0,Rathnapura,2025
10/3/2025,31.2,22.8,27.1,94,61,1.3,12.0,Rathnapura,2025
10/4/2025,28.4,22.4,25.2,98,77,7.2,10.3,Rathnapura,2025
10/5/2025,29.3,21.9,24.9,99,73,7.8,13.8,Rathnapura,2025
10/6/2025,31.5,22.6,26.5,97,63,1.4,14.1,Rathnapura,2025
10/7/2025,31.0,23.4,26.3,99,62,3.6,11.1,Rathnapura,2025
10/8/2025,30.5,22.9,26.0,96,68,1.9,8.0,Rathnapura,2025
10/9/2025,32.1,23.0,26.8,92,56,0.5,10.7,Rathnapura,2025
10/10/2025,31.4,22.2,25.6,99,62,4.2,11.4,Rathnapura,2025
10/11/2025,29.3,22.7,24.9,100,74,18.8,6.9,Rathnapura,2025
10/12/2025,33.3,22.6,26.3,100,53,2.0,14.7,Rathnapura,2025
10/13/2025,32.4,23.3,25.8,100,63,26.1,9.8,Rathnapura,2025
10/14/2025,32.2,22.0,26.2,99,58,3.7,11.4,Rathnapura,2025
10/15/2025,30.1,23.0,25.1,100,72,39.4,10.4,Rathnapura,2025
10/16/2025,32.6,23.3,26.1,100,60,25.6,13.9,Rathnapura,2025
10/17/2025,32.1,23.4,25.6,100,64,13.5,11.9,Rathnapura,2025
10/18/2025,30.5,22.4,25.6,99,68,13.3,8.7,Rathnapura,2025
10/19/2025,29.0,22.7,24.9,100,77,22.1,11.1,Rathnapura,2025
10/20/2025,28.0,22.6,24.2,100,78,36.3,7.2,Rathnapura,2025
10/21/2025,28.6,22.9,24.6,99,74,24.4,12.3,Rathnapura,2025
10/22/2025,28.2,22.5,24.9,98,82,11.7,8.9,Rathnapura,2025
10/23/2025,28.5,22.7,25.4,99,73,5.7,10.2,Rathnapura,2025
10/24/2025,29.9,23.0,24.9,99,73,13.1,14.3,Rathnapura,2025
10/25/2025,28.4,22.6,25.1,100,76,8.0,15.0,Rathnapura,2025
10/26/2025,30.7,23.3,26.4,93,60,0.7,16.8,Rathnapura,2025
10/27/2025,30.4,23.0,26.3,92,63,2.7,21.5,Rathnapura,2025
10/28/2025,30.8,23.9,26.8,94,58,2.4,16.7,Rathnapura,2025
10/29/2025,31.3,24.3,27.0,92,58,1.7,15.5,Rathnapura,2025
10/30/2025,31.6,23.6,27.1,93,57,0.1,14.8,Rathnapura,2025
10/31/2025,32.1,23.0,27.1,95,56,0.2,13.1,Rathnapura,2025
11/1/2025,33.0,22.8,27.1,100,51,5.9,9.1,Rathnapura,2025
11/2/2025,30.7,23.6,26.8,100,63,1.7,13.0,Rathnapura,2025
