farmer_id,farmer_name,experience,district,land_size,tree_count,date,season,tapping_hour,tapping_minute,tapping_time,collection_gap_hours,storage_duration_hours,latex_quantity_kg,ammonia_added,ammonia_amount_ml,container_type,temperature_c,humidity_percent,rainfall_mm,vfa_value,drc_value,quality_grade
F008,Farmer H,moderate,Galle,2.5,180,2025-02-09,dry,8,22,8:22,3.8,5.4,7.4,True,8.5,Closed Container,29.2,70.6,24.6,0.0605,32.46,Grade 3
F006,Farmer F,beginner,Kegalle,1.0,80,2025-02-09,dry,8,51,8:51,3.3,9.3,1.6,True,9.8,Open Container,28.9,66.6,10.8,0.0992,32.88,Rejected
F001,Farmer A,expert,Kalutara,4.5,300,2025-02-09,dry,5,52,5:52,1.5,1.7,1.5,True,7.9,Closed Container,30.9,70.5,16.8,0.0122,38.04,Grade 1
F003,Farmer C,beginner,Ratnapura,1.5,100,2025-02-09,dry,9,4,9:04,5.1,5.0,3.6,False,0.0,Closed Container,27.5,67.3,21.1,0.091,32.43,Rejected
F002,Farmer B,moderate,Kegalle,3.0,200,2025-02-10,dry,7,32,7:32,2.0,3.4,7.7,False,0.0,Open Container,29.8,61.3,14.6,0.0695,34.76,Grade 3
F004,Farmer D,expert,Galle,3.5,250,2025-02-10,dry,4,3,4:03,2.2,3.4,5.4,True,8.5,Closed Container,32.0,62.8,21.3,0.0326,36.8,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2025-02-10,dry,6,9,6:09,4.4,6.7,4.1,False,0.0,Closed Container,30.0,69.7,0.8,0.082,36.19,Rejected
F003,Farmer C,beginner,Ratnapura,1.5,100,2025-02-10,dry,9,40,9:40,5.0,5.6,7.1,False,0.0,Open Container,29.6,70.2,8.9,0.115,32.99,Rejected
F008,Farmer H,moderate,Galle,2.5,180,2025-02-10,dry,7,12,7:12,4.0,7.7,6.7,False,0.0,Open Container,29.9,60.9,25.7,0.101,34.89,Rejected
F005,Farmer E,moderate,Kalutara,2.0,150,2025-02-11,dry,6,48,6:48,3.4,2.3,6.6,True,6.8,Closed Container,29.2,65.5,6.8,0.0337,35.18,Grade 2
F005,Farmer E,moderate,Kalutara,2.0,150,2025-02-11,dry,6,20,6:20,3.9,6.4,7.8,False,0.0,Closed Container,29.6,71.0,9.6,0.0784,35.52,Grade 3
F006,Farmer F,beginner,Kegalle,1.0,80,2025-02-11,dry,9,41,9:41,4.5,6.9,3.8,False,0.0,Open Container,29.1,72.1,19.6,0.12,31.69,Rejected
F001,Farmer A,expert,Kalutara,4.5,300,2025-02-12,dry,6,11,6:11,2.5,3.4,3.6,True,9.2,Closed Container,29.0,64.6,3.3,0.0384,36.69,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2025-02-12,dry,5,9,5:09,2.6,4.4,1.8,True,7.4,Open Container,31.1,74.8,13.2,0.062,38.67,Grade 3
F004,Farmer D,expert,Galle,3.5,250,2025-02-12,dry,5,17,5:17,2.8,3.9,3.0,True,5.8,Bucket,30.9,71.9,15.1,0.044,40.72,Grade 2
F007,Farmer G,expert,Ratnapura,5.0,400,2025-02-12,dry,4,16,4:16,2.9,3.7,6.8,True,7.1,Closed Container,28.5,72.7,7.1,0.0279,37.8,Grade 1
F004,Farmer D,expert,Galle,3.5,250,2025-02-12,dry,6,29,6:29,2.8,2.0,5.1,True,5.0,Closed Container,29.6,68.7,11.7,0.03,37.34,Grade 2
F006,Farmer F,beginner,Kegalle,1.0,80,2025-02-12,dry,10,44,10:44,5.1,4.1,1.0,True,7.1,Cup,28.7,64.8,9.3,0.077,34.15,Grade 3
F008,Farmer H,moderate,Galle,2.5,180,2025-02-13,dry,5,47,5:47,4.1,6.8,5.5,False,0.0,Bucket,29.8,65.7,10.7,0.0854,35.46,Rejected
F002,Farmer B,moderate,Kegalle,3.0,200,2025-02-13,dry,7,15,7:15,2.4,2.4,5.9,False,0.0,Closed Container,28.3,69.1,8.6,0.0501,34.28,Grade 3
F003,Farmer C,beginner,Ratnapura,1.5,100,2025-02-13,dry,6,50,6:50,4.0,7.4,5.4,False,0.0,Closed Container,29.9,63.8,2.1,0.0946,34.48,Rejected
F004,Farmer D,expert,Galle,3.5,250,2025-02-13,dry,5,38,5:38,2.8,1.7,6.9,True,7.5,Closed Container,29.5,69.3,15.2,0.0227,37.07,Grade 1
F007,Farmer G,expert,Ratnapura,5.0,400,2025-02-13,dry,6,20,6:20,2.1,1.6,1.0,True,3.4,Bucket,27.5,72.9,12.1,0.0333,36.64,Grade 2
F004,Farmer D,expert,Galle,3.5,250,2025-02-14,dry,6,50,6:50,2.6,1.1,3.5,True,3.7,Bucket,29.5,73.4,17.9,0.0384,38.29,Grade 2
F001,Farmer A,expert,Kalutara,4.5,300,2025-02-14,dry,5,16,5:16,2.3,2.0,4.7,True,3.9,Closed Container,31.7,60.3,11.0,0.0297,39.63,Grade 1
F006,Farmer F,beginner,Kegalle,1.0,80,2025-02-14,dry,8,4,8:04,3.6,13.4,7.1,False,0.0,Open Container,28.1,73.6,7.8,0.12,33.59,Rejected
F004,Farmer D,expert,Galle,3.5,250,2025-02-14,dry,6,3,6:03,1.8,1.6,6.2,True,8.9,Bucket,30.5,72.6,13.4,0.0309,37.92,Grade 2
F002,Farmer B,moderate,Kegalle,3.0,200,2025-02-14,dry,6,6,6:06,3.2,2.6,7.1,True,3.5,Closed Container,30.2,68.7,6.9,0.0453,35.1,Grade 2
F002,Farmer B,moderate,Kegalle,3.0,200,2025-02-14,dry,7,49,7:49,4.1,2.1,2.2,False,0.0,Closed Container,29.2,71.5,17.5,0.0568,34.91,Grade 3
F003,Farmer C,beginner,Ratnapura,1.5,100,2025-02-14,dry,8,11,8:11,5.7,12.2,2.0,False,0.0,Open Container,28.4,69.9,23.8,0.12,32.05,Rejected
F008,Farmer H,moderate,Galle,2.5,180,2025-02-14,dry,8,15,8:15,3.6,5.3,7.8,True,5.4,Bucket,29.1,63.9,1.0,0.0722,33.99,Grade 3
F001,Farmer A,expert,Kalutara,4.5,300,2025-02-14,dry,5,53,5:53,2.3,1.3,1.6,True,6.6,Bucket,30.3,66.0,17.3,0.027,38.51,Grade 1
F006,Farmer F,beginner,Kegalle,1.0,80,2025-02-14,dry,8,29,8:29,5.2,9.7,4.8,False,0.0,Closed Container,29.2,67.9,4.0,0.1194,32.69,Rejected
F004,Farmer D,expert,Galle,3.5,250,2025-02-15,dry,6,14,6:14,2.5,1.2,3.4,False,0.0,Closed Container,29.8,61.1,21.9,0.0395,35.17,Grade 2
F006,Farmer F,beginner,Kegalle,1.0,80,2025-02-15,dry,7,56,7:56,3.4,7.3,6.7,False,0.0,Open Container,28.8,62.7,0.9,0.1029,34.97,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2025-02-15,dry,8,31,8:31,3.8,9.5,4.9,False,0.0,Open Container,28.8,66.7,11.0,0.12,33.99,Rejected
F004,Farmer D,expert,Galle,3.5,250,2025-02-15,dry,4,53,4:53,2.4,1.6,3.8,False,0.0,Closed Container,31.4,69.1,6.0,0.0449,37.96,Grade 2
F003,Farmer C,beginner,Ratnapura,1.5,100,2025-02-15,dry,6,14,6:14,3.2,8.5,4.7,True,4.7,Closed Container,29.3,67.8,17.2,0.0872,35.64,Rejected
F008,Farmer H,moderate,Galle,2.5,180,2025-02-15,dry,8,3,8:03,2.4,3.8,3.6,True,4.8,Closed Container,31.8,72.5,29.8,0.0611,34.07,Grade 3
F003,Farmer C,beginner,Ratnapura,1.5,100,2025-02-15,dry,8,0,8:00,3.3,8.9,1.6,False,0.0,Closed Container,28.6,60.5,19.2,0.1074,31.7,Rejected
F003,Farmer C,beginner,Ratnapura,1.5,100,2025-02-15,dry,10,8,10:08,5.2,10.2,1.4,True,9.0,Open Container,28.2,71.3,28.7,0.12,32.08,Rejected
F008,Farmer H,moderate,Galle,2.5,180,2025-02-15,dry,6,4,6:04,3.2,3.9,3.6,True,9.3,Closed Container,31.6,62.7,16.3,0.048,36.0,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2025-02-15,dry,6,22,6:22,4.5,6.7,4.4,True,9.2,Open Container,29.7,64.5,13.2,0.0766,34.02,Grade 3
F008,Farmer H,moderate,Galle,2.5,180,2025-02-16,dry,8,43,8:43,3.6,2.3,7.8,True,5.2,Closed Container,30.6,66.9,9.9,0.0434,34.19,Grade 2
F004,Farmer D,expert,Galle,3.5,250,2025-02-16,dry,5,0,5:00,1.6,1.6,5.2,True,3.3,Bucket,31.8,68.9,29.1,0.0379,36.92,Grade 2
F003,Farmer C,beginner,Ratnapura,1.5,100,2025-02-16,dry,7,34,7:34,4.6,12.2,2.4,True,4.9,Open Container,29.7,68.1,15.1,0.12,33.41,Rejected
F005,Farmer E,moderate,Kalutara,2.0,150,2025-02-16,dry,8,25,8:25,3.7,3.5,6.0,False,0.0,Closed Container,31.7,66.8,8.3,0.074,34.24,Grade 3
F007,Farmer G,expert,Ratnapura,5.0,400,2025-02-16,dry,4,10,4:10,2.9,1.9,1.6,False,0.0,Closed Container,29.9,61.2,17.5,0.0405,40.26,Grade 2
F005,Farmer E,moderate,Kalutara,2.0,150,2025-02-16,dry,5,42,5:42,4.1,7.8,5.4,True,5.4,Closed Container,31.7,64.8,16.6,0.0725,38.22,Grade 3
F005,Farmer E,moderate,Kalutara,2.0,150,2025-02-16,dry,8,47,8:47,3.8,3.5,1.7,True,9.7,Closed Container,30.7,64.5,17.5,0.0456,32.95,Grade 2
F004,Farmer D,expert,Galle,3.5,250,2025-02-17,dry,5,33,5:33,2.9,3.1,4.5,True,9.2,Closed Container,30.4,65.1,11.2,0.0276,37.92,Grade 1
F003,Farmer C,beginner,Ratnapura,1.5,100,2025-02-18,dry,9,36,9:36,3.4,8.1,6.6,False,0.0,Cup,28.4,70.3,26.5,0.1069,33.12,Rejected
F003,Farmer C,beginner,Ratnapura,1.5,100,2025-02-18,dry,8,9,8:09,4.3,5.6,3.0,True,5.3,Closed Container,28.7,74.8,20.7,0.0758,32.11,Grade 3
F007,Farmer G,expert,Ratnapura,5.0,400,2025-02-18,dry,6,15,6:15,2.5,2.4,6.8,True,8.5,Bucket,29.0,69.9,21.2,0.0396,36.84,Grade 2
F003,Farmer C,beginner,Ratnapura,1.5,100,2025-02-18,dry,8,14,8:14,3.1,8.1,1.2,True,3.6,Bucket,28.0,69.3,26.7,0.1031,32.48,Rejected
F005,Farmer E,moderate,Kalutara,2.0,150,2025-02-18,dry,8,28,8:28,2.4,2.3,1.4,True,9.2,Open Container,29.8,63.1,23.0,0.0522,33.62,Grade 3
F001,Farmer A,expert,Kalutara,4.5,300,2025-02-19,dry,6,39,6:39,2.1,1.7,6.7,False,0.0,Closed Container,30.8,72.7,14.4,0.0408,37.9,Grade 2
F001,Farmer A,expert,Kalutara,4.5,300,2025-02-19,dry,5,31,5:31,2.1,3.0,4.0,True,5.6,Closed Container,29.4,63.6,25.8,0.0237,37.11,Grade 1
F007,Farmer G,expert,Ratnapura,5.0,400,2025-02-19,dry,5,43,5:43,2.7,1.3,7.6,True,4.6,Closed Container,28.5,72.5,2.5,0.0164,38.16,Grade 1
F002,Farmer B,moderate,Kegalle,3.0,200,2025-02-19,dry,8,27,8:27,3.2,7.2,4.6,True,9.1,Closed Container,28.6,74.0,7.5,0.0665,34.49,Grade 3
F002,Farmer B,moderate,Kegalle,3.0,200,2025-02-19,dry,5,39,5:39,2.5,7.0,1.1,True,6.7,Closed Container,29.9,67.8,1.5,0.0557,34.92,Grade 3
F005,Farmer E,moderate,Kalutara,2.0,150,2025-02-19,dry,8,8,8:08,4.2,3.9,6.2,False,0.0,Closed Container,29.3,73.6,17.1,0.0768,34.13,Grade 3
F007,Farmer G,expert,Ratnapura,5.0,400,2025-02-19,dry,6,48,6:48,2.5,2.4,4.6,True,4.0,Closed Container,29.9,71.1,17.9,0.0355,35.33,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2025-02-19,dry,5,23,5:23,4.2,2.2,1.5,True,3.7,Closed Container,31.8,61.4,15.1,0.0393,35.39,Grade 2
F001,Farmer A,expert,Kalutara,4.5,300,2025-02-19,dry,5,34,5:34,2.2,3.2,4.1,True,4.5,Closed Container,29.7,61.2,26.2,0.0321,39.05,Grade 2
F005,Farmer E,moderate,Kalutara,2.0,150,2025-02-19,dry,6,34,6:34,2.1,4.0,4.1,True,4.9,Closed Container,30.5,65.3,26.7,0.0439,35.25,Grade 2
F002,Farmer B,moderate,Kegalle,3.0,200,2025-02-19,dry,8,24,8:24,3.4,2.3,1.1,True,6.5,Closed Container,28.9,67.6,1.2,0.0421,33.95,Grade 2
F007,Farmer G,expert,Ratnapura,5.0,400,2025-02-19,dry,4,8,4:08,1.8,3.4,1.4,True,3.2,Closed Container,29.9,72.5,13.9,0.035,38.38,Grade 2
F007,Farmer G,expert,Ratnapura,5.0,400,2025-02-20,dry,6,21,6:21,1.7,2.0,2.8,True,5.0,Closed Container,27.9,64.4,22.0,0.0231,37.29,Grade 1
F001,Farmer A,expert,Kalutara,4.5,300,2025-02-20,dry,6,57,6:57,2.5,1.5,2.4,True,7.8,Closed Container,31.1,62.1,24.4,0.0255,37.33,Grade 1
F006,Farmer F,beginner,Kegalle,1.0,80,2025-02-20,dry,7,6,7:06,6.0,6.0,1.7,False,0.0,Cup,29.0,60.5,19.5,0.0932,36.45,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2025-02-20,dry,10,35,10:35,5.1,12.7,5.8,False,0.0,Closed Container,29.1,68.0,13.6,0.12,33.16,Rejected
F001,Farmer A,expert,Kalutara,4.5,300,2025-02-20,dry,6,44,6:44,1.5,1.8,7.4,True,5.8,Closed Container,32.0,61.7,25.5,0.0201,37.0,Grade 1
F005,Farmer E,moderate,Kalutara,2.0,150,2025-02-21,dry,5,54,5:54,3.0,6.0,5.5,True,5.0,Open Container,30.8,66.4,9.8,0.0669,35.74,Grade 3
F006,Farmer F,beginner,Kegalle,1.0,80,2025-02-21,dry,9,16,9:16,3.1,7.8,7.3,False,0.0,Closed Container,29.2,72.1,12.2,0.0985,33.92,Rejected
F004,Farmer D,expert,Galle,3.5,250,2025-02-21,dry,4,20,4:20,2.2,1.2,8.0,True,6.1,Closed Container,30.5,73.8,18.5,0.0119,39.24,Grade 1
F002,Farmer B,moderate,Kegalle,3.0,200,2025-02-21,dry,8,34,8:34,4.3,3.1,1.8,False,0.0,Closed Container,29.1,71.0,15.4,0.0712,33.74,Grade 3
F006,Farmer F,beginner,Kegalle,1.0,80,2025-02-21,dry,8,30,8:30,5.8,6.9,1.2,False,0.0,Closed Container,30.4,67.4,26.8,0.1044,30.94,Rejected
F008,Farmer H,moderate,Galle,2.5,180,2025-02-22,dry,8,8,8:08,2.1,3.9,1.1,False,0.0,Closed Container,31.6,60.9,6.6,0.0665,34.06,Grade 3
F004,Farmer D,expert,Galle,3.5,250,2025-02-22,dry,4,27,4:27,2.3,3.7,5.7,True,8.1,Closed Container,30.0,64.7,22.4,0.0334,38.15,Grade 2
F001,Farmer A,expert,Kalutara,4.5,300,2025-02-22,dry,6,6,6:06,2.2,3.6,5.5,False,0.0,Bucket,29.8,61.1,23.4,0.0633,36.25,Grade 3
F006,Farmer F,beginner,Kegalle,1.0,80,2025-02-22,dry,8,6,8:06,3.5,10.5,2.8,False,0.0,Open Container,28.3,71.7,19.3,0.12,32.05,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2025-02-22,dry,9,47,9:47,4.9,10.8,6.6,False,0.0,Closed Container,30.9,71.0,25.5,0.12,31.86,Rejected
F007,Farmer G,expert,Ratnapura,5.0,400,2025-02-22,dry,6,16,6:16,2.6,2.8,7.1,False,0.0,Closed Container,28.6,65.8,14.1,0.0502,37.19,Grade 3
F005,Farmer E,moderate,Kalutara,2.0,150,2025-02-23,dry,7,1,7:01,3.3,6.1,5.6,True,4.0,Closed Container,31.3,62.3,19.4,0.0687,36.07,Grade 3
F004,Farmer D,expert,Galle,3.5,250,2025-02-23,dry,6,37,6:37,1.5,2.0,4.3,True,3.4,Closed Container,29.8,74.3,14.5,0.0284,36.46,Grade 1
F006,Farmer F,beginner,Kegalle,1.0,80,2025-02-23,dry,10,51,10:51,4.2,11.1,5.9,True,9.3,Cup,30.1,74.4,17.1,0.1173,31.72,Rejected
F001,Farmer A,expert,Kalutara,4.5,300,2025-02-23,dry,5,40,5:40,2.8,3.0,1.5,True,7.0,Closed Container,29.5,64.3,9.8,0.0328,37.09,Grade 2
F005,Farmer E,moderate,Kalutara,2.0,150,2025-02-23,dry,5,26,5:26,4.1,4.3,6.9,True,8.5,Closed Container,30.2,63.5,12.2,0.0414,37.12,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2025-02-23,dry,5,29,5:29,4.3,6.2,3.5,True,7.1,Closed Container,31.5,70.2,28.6,0.063,36.52,Grade 3
F007,Farmer G,expert,Ratnapura,5.0,400,2025-02-24,dry,5,1,5:01,2.9,1.1,6.4,True,4.0,Bucket,29.9,68.1,13.7,0.0345,38.4,Grade 2
F007,Farmer G,expert,Ratnapura,5.0,400,2025-02-24,dry,4,12,4:12,2.9,1.7,1.3,True,6.2,Closed Container,27.4,72.9,16.7,0.0188,38.21,Grade 1
F007,Farmer G,expert,Ratnapura,5.0,400,2025-02-24,dry,5,55,5:55,2.7,1.2,2.4,True,8.8,Closed Container,28.2,62.1,21.4,0.0141,36.14,Grade 1
F008,Farmer H,moderate,Galle,2.5,180,2025-02-24,dry,7,33,7:33,3.1,3.8,4.0,True,8.7,Closed Container,29.4,66.7,10.7,0.0463,35.49,Grade 2
F004,Farmer D,expert,Galle,3.5,250,2025-02-24,dry,6,41,6:41,1.7,2.5,2.8,True,3.4,Closed Container,29.2,73.4,24.1,0.0351,36.51,Grade 2
F006,Farmer F,beginner,Kegalle,1.0,80,2025-02-25,dry,9,51,9:51,4.3,8.0,7.4,True,8.1,Closed Container,28.7,74.0,25.8,0.0861,34.35,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2025-02-25,dry,10,21,10:21,5.0,11.9,4.4,False,0.0,Open Container,28.1,69.9,16.0,0.12,33.08,Rejected
F005,Farmer E,moderate,Kalutara,2.0,150,2025-02-25,dry,5,18,5:18,3.4,3.6,5.2,False,0.0,Closed Container,31.5,63.9,8.5,0.0609,36.93,Grade 3
F006,Farmer F,beginner,Kegalle,1.0,80,2025-02-25,dry,8,3,8:03,5.0,6.5,5.5,False,0.0,Cup,28.8,73.0,3.1,0.1083,32.95,Rejected
F005,Farmer E,moderate,Kalutara,2.0,150,2025-02-26,dry,8,1,8:01,3.1,4.3,5.0,True,5.0,Bucket,31.4,73.7,22.7,0.0683,34.09,Grade 3
F003,Farmer C,beginner,Ratnapura,1.5,100,2025-02-26,dry,10,44,10:44,5.7,9.1,6.9,False,0.0,Closed Container,27.4,73.5,2.0,0.12,32.61,Rejected
F002,Farmer B,moderate,Kegalle,3.0,200,2025-02-26,dry,7,48,7:48,2.2,4.4,1.4,True,8.5,Open Container,28.0,63.6,15.3,0.0505,33.37,Grade 3
F008,Farmer H,moderate,Galle,2.5,180,2025-02-26,dry,7,36,7:36,2.2,7.9,7.3,False,0.0,Closed Container,29.3,73.2,9.1,0.0833,37.66,Rejected
F007,Farmer G,expert,Ratnapura,5.0,400,2025-02-27,dry,5,59,5:59,2.8,2.5,3.1,True,9.8,Bucket,30.0,69.3,1.1,0.0358,37.49,Grade 2
F007,Farmer G,expert,Ratnapura,5.0,400,2025-02-27,dry,5,4,5:04,1.5,4.0,6.2,False,0.0,Closed Container,27.9,60.5,28.1,0.04,38.71,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2025-02-27,dry,7,36,7:36,2.2,4.4,1.6,False,0.0,Closed Container,31.0,65.9,10.5,0.069,35.05,Grade 3
F003,Farmer C,beginner,Ratnapura,1.5,100,2025-02-27,dry,8,19,8:19,5.8,8.5,6.4,False,0.0,Open Container,27.8,70.3,29.4,0.12,31.52,Rejected
F008,Farmer H,moderate,Galle,2.5,180,2025-02-27,dry,5,12,5:12,3.3,5.7,4.5,True,3.4,Closed Container,30.8,61.2,29.2,0.0547,36.86,Grade 3
F001,Farmer A,expert,Kalutara,4.5,300,2025-02-27,dry,4,44,4:44,2.9,1.8,3.8,True,4.5,Closed Container,30.7,70.7,23.3,0.0246,37.55,Grade 1
F003,Farmer C,beginner,Ratnapura,1.5,100,2025-02-27,dry,6,4,6:04,3.3,14.0,4.2,False,0.0,Closed Container,27.1,67.0,22.6,0.12,35.98,Rejected
F003,Farmer C,beginner,Ratnapura,1.5,100,2025-02-27,dry,10,6,10:06,4.7,12.7,7.4,False,0.0,Closed Container,27.5,74.1,18.6,0.12,33.13,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2025-02-28,dry,9,58,9:58,3.2,8.1,3.8,False,0.0,Closed Container,28.5,72.0,17.4,0.1037,32.49,Rejected
F007,Farmer G,expert,Ratnapura,5.0,400,2025-02-28,dry,6,3,6:03,2.3,3.3,3.5,True,9.9,Closed Container,29.3,73.8,12.8,0.0344,35.62,Grade 2
F003,Farmer C,beginner,Ratnapura,1.5,100,2025-02-28,dry,7,46,7:46,3.1,6.3,1.4,False,0.0,Cup,29.0,75.0,0.9,0.0938,34.12,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2025-02-28,dry,7,58,7:58,4.5,4.8,6.9,False,0.0,Closed Container,29.5,71.2,16.9,0.0807,33.67,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2025-03-01,dry,10,58,10:58,4.4,9.4,5.6,True,4.7,Bucket,28.6,67.4,1.9,0.1133,33.06,Rejected
F007,Farmer G,expert,Ratnapura,5.0,400,2025-03-01,dry,6,26,6:26,1.9,1.2,1.2,True,4.5,Closed Container,29.0,67.0,11.3,0.0202,37.15,Grade 1
F004,Farmer D,expert,Galle,3.5,250,2025-03-01,dry,4,44,4:44,2.0,2.8,2.3,True,7.6,Closed Container,30.8,65.6,10.6,0.024,39.36,Grade 1
F002,Farmer B,moderate,Kegalle,3.0,200,2025-03-01,dry,8,14,8:14,2.3,7.0,6.5,False,0.0,Bucket,28.7,63.9,14.7,0.0886,32.85,Rejected
F008,Farmer H,moderate,Galle,2.5,180,2025-03-01,dry,8,14,8:14,4.3,2.8,3.3,False,0.0,Closed Container,30.1,62.6,17.8,0.0643,34.55,Grade 3
F005,Farmer E,moderate,Kalutara,2.0,150,2025-03-01,dry,5,7,5:07,4.1,6.4,3.4,True,8.5,Closed Container,30.9,74.3,18.0,0.0585,36.54,Grade 3
F007,Farmer G,expert,Ratnapura,5.0,400,2025-03-02,dry,4,55,4:55,2.7,3.2,6.9,False,0.0,Closed Container,28.3,71.3,3.0,0.0427,37.04,Grade 2
F004,Farmer D,expert,Galle,3.5,250,2025-03-02,dry,5,0,5:00,2.9,2.9,3.4,True,7.3,Closed Container,29.6,66.6,2.0,0.0268,38.12,Grade 1
F005,Farmer E,moderate,Kalutara,2.0,150,2025-03-02,dry,8,44,8:44,2.3,2.9,2.9,True,4.7,Closed Container,30.5,66.4,17.9,0.05,33.13,Grade 3
F007,Farmer G,expert,Ratnapura,5.0,400,2025-03-02,dry,6,41,6:41,2.6,3.4,6.6,True,7.4,Closed Container,29.2,66.3,17.4,0.0345,37.48,Grade 2
F004,Farmer D,expert,Galle,3.5,250,2025-03-02,dry,4,48,4:48,1.9,1.9,6.0,True,5.1,Closed Container,31.7,63.7,8.6,0.0265,37.51,Grade 1
F001,Farmer A,expert,Kalutara,4.5,300,2025-03-02,dry,5,40,5:40,2.2,2.6,3.2,True,9.5,Bucket,31.7,61.0,9.1,0.0332,36.16,Grade 2
F002,Farmer B,moderate,Kegalle,3.0,200,2025-03-03,dry,8,58,8:58,2.2,6.9,7.5,True,5.2,Closed Container,30.1,61.8,28.2,0.0683,32.35,Grade 3
F003,Farmer C,beginner,Ratnapura,1.5,100,2025-03-03,dry,6,23,6:23,3.6,12.7,4.8,False,0.0,Closed Container,28.6,70.8,1.2,0.12,34.67,Rejected
F005,Farmer E,moderate,Kalutara,2.0,150,2025-03-03,dry,6,31,6:31,4.3,5.9,1.2,False,0.0,Closed Container,30.2,71.3,15.9,0.0762,37.32,Grade 3
F004,Farmer D,expert,Galle,3.5,250,2025-03-03,dry,4,36,4:36,1.7,3.9,7.4,True,6.8,Closed Container,29.0,63.7,6.4,0.0245,37.17,Grade 1
F003,Farmer C,beginner,Ratnapura,1.5,100,2025-03-03,dry,6,24,6:24,4.2,4.1,3.9,False,0.0,Closed Container,28.2,74.8,23.1,0.0748,35.03,Grade 3
F007,Farmer G,expert,Ratnapura,5.0,400,2025-03-03,dry,4,25,4:25,2.9,4.0,6.2,True,7.3,Closed Container,29.1,63.3,29.5,0.0341,38.51,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2025-03-03,dry,8,11,8:11,3.5,3.4,3.2,True,6.1,Open Container,29.5,61.4,7.2,0.065,32.88,Grade 3
F004,Farmer D,expert,Galle,3.5,250,2025-03-04,dry,4,26,4:26,2.7,1.1,7.8,True,6.2,Closed Container,31.8,63.8,3.6,0.0223,38.08,Grade 1
F001,Farmer A,expert,Kalutara,4.5,300,2025-03-04,dry,4,56,4:56,2.1,2.6,2.0,True,3.2,Closed Container,30.3,69.6,24.5,0.0302,36.66,Grade 2
F004,Farmer D,expert,Galle,3.5,250,2025-03-04,dry,6,5,6:05,2.6,2.7,6.7,False,0.0,Closed Container,30.2,67.9,15.8,0.0453,38.27,Grade 2
F003,Farmer C,beginner,Ratnapura,1.5,100,2025-03-04,dry,7,48,7:48,3.6,11.1,1.6,False,0.0,Open Container,28.5,74.1,12.0,0.12,33.38,Rejected
F007,Farmer G,expert,Ratnapura,5.0,400,2025-03-04,dry,6,58,6:58,2.5,1.7,3.8,True,5.1,Bucket,28.9,73.7,18.4,0.0368,37.64,Grade 2
F007,Farmer G,expert,Ratnapura,5.0,400,2025-03-04,dry,6,51,6:51,2.3,3.9,1.9,False,0.0,Closed Container,29.7,61.2,1.7,0.0579,35.71,Grade 3
F003,Farmer C,beginner,Ratnapura,1.5,100,2025-03-05,dry,7,41,7:41,5.7,9.3,5.4,False,0.0,Bucket,28.7,71.0,18.5,0.12,33.39,Rejected
F005,Farmer E,moderate,Kalutara,2.0,150,2025-03-05,dry,8,56,8:56,3.7,5.3,3.1,False,0.0,Bucket,31.7,69.0,24.3,0.0991,33.06,Rejected
F005,Farmer E,moderate,Kalutara,2.0,150,2025-03-05,dry,8,20,8:20,2.6,4.5,2.2,False,0.0,Open Container,30.6,60.9,3.3,0.0842,32.0,Rejected
F002,Farmer B,moderate,Kegalle,3.0,200,2025-03-05,dry,7,30,7:30,2.6,4.5,3.0,True,5.7,Open Container,29.4,64.6,6.7,0.0598,34.14,Grade 3
F008,Farmer H,moderate,Galle,2.5,180,2025-03-05,dry,7,41,7:41,4.4,5.7,5.1,False,0.0,Bucket,29.1,61.4,4.7,0.0868,34.88,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2025-03-06,dry,9,0,9:00,3.4,4.5,4.3,False,0.0,Bucket,30.8,70.4,7.1,0.0944,32.27,Rejected
F004,Farmer D,expert,Galle,3.5,250,2025-03-06,dry,6,15,6:15,2.1,2.2,1.1,True,5.6,Closed Container,29.1,74.1,19.3,0.0274,36.46,Grade 1
F006,Farmer F,beginner,Kegalle,1.0,80,2025-03-06,dry,8,8,8:08,6.0,11.1,4.8,True,7.8,Bucket,29.4,66.8,16.2,0.12,32.62,Rejected
F008,Farmer H,moderate,Galle,2.5,180,2025-03-06,dry,5,51,5:51,2.3,7.0,7.4,True,6.5,Bucket,29.4,64.0,25.1,0.0638,37.41,Grade 3
F003,Farmer C,beginner,Ratnapura,1.5,100,2025-03-06,dry,9,56,9:56,5.6,13.1,5.5,False,0.0,Open Container,29.0,68.5,13.1,0.12,32.68,Rejected
